Year Month,State,Industry,Regulator,Product,Count
2013,Rhode Island,[Total],[Total],[Total],2
2013,South Carolina,Depository Institution,OCC,Credit Card,1
2013,South Carolina,Depository Institution,OCC,Debit Card,5
2013,South Carolina,Depository Institution,OCC,Residential Mortgage,4
2013,South Carolina,Depository Institution,OCC,[Total],10
2013,South Carolina,Depository Institution,[Total],[Total],10
2013,South Carolina,[Total],[Total],[Total],10
2013,South Dakota,Depository Institution,OCC,Credit Card,"1,004"
2013,South Dakota,Depository Institution,OCC,Debit Card,2
2013,South Dakota,Depository Institution,OCC,Home Equity Loan,1
2013,South Dakota,Depository Institution,OCC,Residential Mortgage,2
2013,South Dakota,Depository Institution,OCC,[Total],"1,009"
2013,South Dakota,Depository Institution,[Total],[Total],"1,009"
2013,South Dakota,[Total],[Total],[Total],"1,009"
2013,Tennessee,Depository Institution,FDIC,Residential Mortgage,1
2013,Tennessee,Depository Institution,FDIC,[Total],1
2013,Tennessee,Depository Institution,OCC,Bonds/Notes,1
2013,Tennessee,Depository Institution,OCC,Commercial Paper,1
2013,Tennessee,Depository Institution,OCC,Debit Card,3
2013,Tennessee,Depository Institution,OCC,[Total],5
2013,Tennessee,Depository Institution,[Total],[Total],6
2013,Tennessee,Securities/Futures,SEC,Stocks,1
2013,Tennessee,Securities/Futures,SEC,[Total],1
2013,Tennessee,Securities/Futures,[Total],[Total],1
2013,Tennessee,[Total],[Total],[Total],7
2013,Texas,Depository Institution,FDIC,Credit Card,1
2013,Texas,Depository Institution,FDIC,Debit Card,2
2013,Texas,Depository Institution,FDIC,Residential Mortgage,1
2013,Texas,Depository Institution,FDIC,[Total],4
2013,Texas,Depository Institution,OCC,Credit Card,25
2013,Texas,Depository Institution,OCC,Debit Card,80
2013,Texas,Depository Institution,OCC,Home Equity Loan,3
2013,Texas,Depository Institution,OCC,Insurance/Annuity Products,1
2013,Texas,Depository Institution,OCC,Residential Mortgage,41
2013,Texas,Depository Institution,OCC,[Total],150
2013,Texas,Depository Institution,[Total],[Total],154
2013,Texas,Securities/Futures,SEC,Mutual Fund,1
2013,Texas,Securities/Futures,SEC,Options on Securities,1
2013,Texas,Securities/Futures,SEC,Stocks,2
2013,Texas,Securities/Futures,SEC,[Total],4
2013,Texas,Securities/Futures,[Total],[Total],4
2013,Texas,[Total],[Total],[Total],158
2013,Utah,Depository Institution,FDIC,Credit Card,19
2013,Utah,Depository Institution,FDIC,Debit Card,10
2013,Utah,Depository Institution,FDIC,[Total],29
2013,Utah,Depository Institution,OCC,Credit Card,100
2013,Utah,Depository Institution,OCC,[Total],100
2013,Utah,Depository Institution,[Total],[Total],129
2013,Utah,[Total],[Total],[Total],129
2013,Vermont,Depository Institution,FDIC,Commercial Mortgage,1
2013,Vermont,Depository Institution,FDIC,[Total],1
2013,Vermont,Depository Institution,[Total],[Total],1
2013,Vermont,[Total],[Total],[Total],1
2013,Virginia,Depository Institution,OCC,Credit Card,2
2013,Virginia,Depository Institution,OCC,Debit Card,12
2013,Virginia,Depository Institution,OCC,Residential Mortgage,2
2013,Virginia,Depository Institution,OCC,[Total],16
2013,Virginia,Depository Institution,[Total],[Total],16
2013,Virginia,[Total],[Total],[Total],16
2013,Washington,Depository Institution,FDIC,Commercial Mortgage,1
2013,Washington,Depository Institution,FDIC,Credit Card,2
2013,Washington,Depository Institution,FDIC,Debit Card,1
2013,Washington,Depository Institution,FDIC,Residential Mortgage,1
2013,Washington,Depository Institution,FDIC,[Total],5
2013,Washington,Depository Institution,OCC,Credit Card,2
2013,Washington,Depository Institution,OCC,Debit Card,26
2013,Washington,Depository Institution,OCC,[Total],28
2013,Washington,Depository Institution,[Total],[Total],33
2013,Washington,[Total],[Total],[Total],33
2013,West Virginia,Depository Institution,OCC,Credit Card,1
2013,West Virginia,Depository Institution,OCC,[Total],1
2013,West Virginia,Depository Institution,[Total],[Total],1
2013,West Virginia,Securities/Futures,SEC,Insurance/Annuity Products,1
2013,West Virginia,Securities/Futures,SEC,Mutual Fund,1
2013,West Virginia,Securities/Futures,SEC,[Total],2
2013,West Virginia,Securities/Futures,[Total],[Total],2
2013,West Virginia,[Total],[Total],[Total],3
2013,Wisconsin,Depository Institution,FDIC,Commercial Mortgage,1
2013,Wisconsin,Depository Institution,FDIC,[Total],1
2013,Wisconsin,Depository Institution,OCC,Commercial Mortgage,3
2013,Wisconsin,Depository Institution,OCC,Credit Card,3
2013,Wisconsin,Depository Institution,OCC,Debit Card,2
2013,Wisconsin,Depository Institution,OCC,Residential Mortgage,2
2013,Wisconsin,Depository Institution,OCC,[Total],10
2013,Wisconsin,Depository Institution,[Total],[Total],11
2013,Wisconsin,[Total],[Total],[Total],11
2013,[Total],[Total],[Total],[Total],"6,018"
2013,Alabama,Depository Institution,FDIC,Commercial Mortgage,1
2013,Alabama,Depository Institution,FDIC,Debit Card,1
2013,Alabama,Depository Institution,FDIC,Residential Mortgage,2
2013,Alabama,Depository Institution,FDIC,Stocks,1
2013,Alabama,Depository Institution,FDIC,[Total],5
2013,Alabama,Depository Institution,OCC,Credit Card,1
2013,Alabama,Depository Institution,OCC,Debit Card,2
2013,Alabama,Depository Institution,OCC,Residential Mortgage,1
2013,Alabama,Depository Institution,OCC,[Total],4
2013,Alabama,Depository Institution,[Total],[Total],9
2013,Alabama,[Total],[Total],[Total],9
2013,Alaska,Depository Institution,FDIC,Credit Card,1
2013,Alaska,Depository Institution,FDIC,[Total],1
2013,Alaska,Depository Institution,OCC,Debit Card,1
2013,Alaska,Depository Institution,OCC,[Total],1
2013,Alaska,Depository Institution,[Total],[Total],2
2013,Alaska,[Total],[Total],[Total],2
2013,Arizona,Depository Institution,OCC,Credit Card,125
2013,Arizona,Depository Institution,OCC,Debit Card,78
2013,Arizona,Depository Institution,OCC,Home Equity Loan,3
2013,Arizona,Depository Institution,OCC,Residential Mortgage,54
2013,Arizona,Depository Institution,OCC,[Total],260
2013,Arizona,Depository Institution,[Total],[Total],260
2013,Arizona,Securities/Futures,SEC,Insurance/Annuity Products,1
2013,Arizona,Securities/Futures,SEC,[Total],1
2013,Arizona,Securities/Futures,[Total],[Total],1
2013,Arizona,[Total],[Total],[Total],261
2013,Arkansas,Depository Institution,OCC,Debit Card,3
2013,Arkansas,Depository Institution,OCC,Residential Mortgage,1
2013,Arkansas,Depository Institution,OCC,[Total],4
2013,Arkansas,Depository Institution,[Total],[Total],4
2013,Arkansas,[Total],[Total],[Total],4
2013,California,Depository Institution,FDIC,Debit Card,10
2013,California,Depository Institution,FDIC,[Total],10
2013,California,Depository Institution,OCC,Commercial Mortgage,2
2013,California,Depository Institution,OCC,Commercial Paper,1
2013,California,Depository Institution,OCC,Credit Card,86
2013,California,Depository Institution,OCC,Debit Card,460
2013,California,Depository Institution,OCC,Forex Transactions,2
2013,California,Depository Institution,OCC,Futures/Options on Futures,1
2013,California,Depository Institution,OCC,Home Equity Loan,21
2013,California,Depository Institution,OCC,Mutual Fund,2
2013,California,Depository Institution,OCC,Residential Mortgage,367
2013,California,Depository Institution,OCC,[Total],942
2013,California,Depository Institution,[Total],[Total],952
2013,California,Securities/Futures,CFTC,Credit Card,1
2013,California,Securities/Futures,CFTC,Forex Transactions,3
2013,California,Securities/Futures,CFTC,[Total],4
2013,California,Securities/Futures,SEC,Bonds/Notes,1
2013,California,Securities/Futures,SEC,Credit Card,1
2013,California,Securities/Futures,SEC,Debit Card,1
2013,California,Securities/Futures,SEC,Stocks,14
2013,California,Securities/Futures,SEC,[Total],17
2013,California,Securities/Futures,[Total],[Total],21
2013,California,[Total],[Total],[Total],973
